split,value,class_id,class_name,source_image,source_label,crop_path,source_width,source_height,crop_width,crop_height
train,30,46,speed-limit-30,train/images/00001_00061_00029_png_jpg.rf.b093de64c5b9e1f0d9f3e63a0e009585.jpg,train/labels/00001_00061_00029_png_jpg.rf.b093de64c5b9e1f0d9f3e63a0e009585.txt,crops/train/30/00001_00061_00029_png_jpg.rf.b093de64c5b9e1f0d9f3e63a0e009585__box0.jpg,592,640,636,636
train,30,46,speed-limit-30,train/images/00001_00072_00000_png_jpg.rf.00c2a0fd2b65b2991b8554b9785e5844.jpg,train/labels/00001_00072_00000_png_jpg.rf.00c2a0fd2b65b2991b8554b9785e5844.txt,crops/train/30/00001_00072_00000_png_jpg.rf.00c2a0fd2b65b2991b8554b9785e5844__box0.jpg,622,640,398,398
train,30,46,speed-limit-30,train/images/00001_00072_00001_png_jpg.rf.f07825b47801020634f2a8d8e9533413.jpg,train/labels/00001_00072_00001_png_jpg.rf.f07825b47801020634f2a8d8e9533413.txt,crops/train/30/00001_00072_00001_png_jpg.rf.f07825b47801020634f2a8d8e9533413__box0.jpg,640,640,464,464
train,30,46,speed-limit-30,train/images/00001_00072_00012_png_jpg.rf.2245bb2cd4b4d27a3ba36e81fbc81dd6.jpg,train/labels/00001_00072_00012_png_jpg.rf.2245bb2cd4b4d27a3ba36e81fbc81dd6.txt,crops/train/30/00001_00072_00012_png_jpg.rf.2245bb2cd4b4d27a3ba36e81fbc81dd6__box0.jpg,640,640,565,565
train,30,46,speed-limit-30,train/images/00001_00072_00013_png_jpg.rf.703bb0e0e89449226f544cdc95a4aa41.jpg,train/labels/00001_00072_00013_png_jpg.rf.703bb0e0e89449226f544cdc95a4aa41.txt,crops/train/30/00001_00072_00013_png_jpg.rf.703bb0e0e89449226f544cdc95a4aa41__box0.jpg,640,640,554,554
train,30,46,speed-limit-30,train/images/00001_00072_00024_png_jpg.rf.dadbd88c7392494e6822ddb915fae090.jpg,train/labels/00001_00072_00024_png_jpg.rf.dadbd88c7392494e6822ddb915fae090.txt,crops/train/30/00001_00072_00024_png_jpg.rf.dadbd88c7392494e6822ddb915fae090__box0.jpg,640,640,616,616
train,30,46,speed-limit-30,train/images/00001_00072_00025_png_jpg.rf.b546bd34265799c9426cb6df6a4aa43b.jpg,train/labels/00001_00072_00025_png_jpg.rf.b546bd34265799c9426cb6df6a4aa43b.txt,crops/train/30/00001_00072_00025_png_jpg.rf.b546bd34265799c9426cb6df6a4aa43b__box0.jpg,640,632,589,589
train,30,46,speed-limit-30,train/images/00001_00073_00003_png_jpg.rf.4f01c68454a560e8a1bdeae2a78262f4.jpg,train/labels/00001_00073_00003_png_jpg.rf.4f01c68454a560e8a1bdeae2a78262f4.txt,crops/train/30/00001_00073_00003_png_jpg.rf.4f01c68454a560e8a1bdeae2a78262f4__box0.jpg,640,626,613,613
train,30,46,speed-limit-30,train/images/00001_00073_00004_png_jpg.rf.0e6b623bb088f1b1e523fdff630b0bcc.jpg,train/labels/00001_00073_00004_png_jpg.rf.0e6b623bb088f1b1e523fdff630b0bcc.txt,crops/train/30/00001_00073_00004_png_jpg.rf.0e6b623bb088f1b1e523fdff630b0bcc__box0.jpg,640,626,621,621
train,30,46,speed-limit-30,train/images/00001_00073_00005_png_jpg.rf.b0edb973aeebd51c8fd4021b8acde4f0.jpg,train/labels/00001_00073_00005_png_jpg.rf.b0edb973aeebd51c8fd4021b8acde4f0.txt,crops/train/30/00001_00073_00005_png_jpg.rf.b0edb973aeebd51c8fd4021b8acde4f0__box0.jpg,627,640,573,573
train,30,46,speed-limit-30,train/images/00001_00073_00015_png_jpg.rf.9d86c8e6f2b7be27f71dd9807d3a1eb7.jpg,train/labels/00001_00073_00015_png_jpg.rf.9d86c8e6f2b7be27f71dd9807d3a1eb7.txt,crops/train/30/00001_00073_00015_png_jpg.rf.9d86c8e6f2b7be27f71dd9807d3a1eb7__box0.jpg,640,640,640,640
train,30,46,speed-limit-30,train/images/00001_00073_00016_png_jpg.rf.08b18e4c418dcc854c8a39093c99007b.jpg,train/labels/00001_00073_00016_png_jpg.rf.08b18e4c418dcc854c8a39093c99007b.txt,crops/train/30/00001_00073_00016_png_jpg.rf.08b18e4c418dcc854c8a39093c99007b__box0.jpg,640,640,640,640
train,30,46,speed-limit-30,train/images/00001_00073_00017_png_jpg.rf.45b3e3b05755322ab07db675e25779af.jpg,train/labels/00001_00073_00017_png_jpg.rf.45b3e3b05755322ab07db675e25779af.txt,crops/train/30/00001_00073_00017_png_jpg.rf.45b3e3b05755322ab07db675e25779af__box0.jpg,628,640,634,634
train,30,46,speed-limit-30,train/images/00001_00073_00027_png_jpg.rf.d7271139a86e427eb43ecfa8f60639c7.jpg,train/labels/00001_00073_00027_png_jpg.rf.d7271139a86e427eb43ecfa8f60639c7.txt,crops/train/30/00001_00073_00027_png_jpg.rf.d7271139a86e427eb43ecfa8f60639c7__box0.jpg,609,640,632,632
train,30,46,speed-limit-30,train/images/00001_00073_00028_png_jpg.rf.23a2c5036dbc4c7606bff945c4fd4117.jpg,train/labels/00001_00073_00028_png_jpg.rf.23a2c5036dbc4c7606bff945c4fd4117.txt,crops/train/30/00001_00073_00028_png_jpg.rf.23a2c5036dbc4c7606bff945c4fd4117__box0.jpg,617,640,640,640
train,30,46,speed-limit-30,train/images/00001_00073_00029_png_jpg.rf.abba32062b7157385c9d74142ecc4e93.jpg,train/labels/00001_00073_00029_png_jpg.rf.abba32062b7157385c9d74142ecc4e93.txt,crops/train/30/00001_00073_00029_png_jpg.rf.abba32062b7157385c9d74142ecc4e93__box0.jpg,617,640,627,627
train,50,49,speed-limit-50,train/images/00002_00003_00026_png_jpg.rf.b5ecc315ca1f1ae9b52225bfaf4ee8c4.jpg,train/labels/00002_00003_00026_png_jpg.rf.b5ecc315ca1f1ae9b52225bfaf4ee8c4.txt,crops/train/50/00002_00003_00026_png_jpg.rf.b5ecc315ca1f1ae9b52225bfaf4ee8c4__box0.jpg,630,640,640,640
train,50,49,speed-limit-50,train/images/00002_00003_00028_png_jpg.rf.f05210c4adf259490b75f68a506442a3.jpg,train/labels/00002_00003_00028_png_jpg.rf.f05210c4adf259490b75f68a506442a3.txt,crops/train/50/00002_00003_00028_png_jpg.rf.f05210c4adf259490b75f68a506442a3__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/00002_00003_00029_png_jpg.rf.552dcb8b35f5b6ac7d06fbf20fa155ec.jpg,train/labels/00002_00003_00029_png_jpg.rf.552dcb8b35f5b6ac7d06fbf20fa155ec.txt,crops/train/50/00002_00003_00029_png_jpg.rf.552dcb8b35f5b6ac7d06fbf20fa155ec__box0.jpg,640,631,636,636
train,50,49,speed-limit-50,train/images/00002_00004_00008_png_jpg.rf.8f85609e369b09324d6750434a92a6e0.jpg,train/labels/00002_00004_00008_png_jpg.rf.8f85609e369b09324d6750434a92a6e0.txt,crops/train/50/00002_00004_00008_png_jpg.rf.8f85609e369b09324d6750434a92a6e0__box0.jpg,621,640,514,514
train,50,49,speed-limit-50,train/images/00002_00004_00010_png_jpg.rf.111f6a562379f8fc367ba24589ea0bf6.jpg,train/labels/00002_00004_00010_png_jpg.rf.111f6a562379f8fc367ba24589ea0bf6.txt,crops/train/50/00002_00004_00010_png_jpg.rf.111f6a562379f8fc367ba24589ea0bf6__box0.jpg,621,640,584,584
train,50,49,speed-limit-50,train/images/00002_00004_00011_png_jpg.rf.7d514ba833a9ac376468058ed2dea609.jpg,train/labels/00002_00004_00011_png_jpg.rf.7d514ba833a9ac376468058ed2dea609.txt,crops/train/50/00002_00004_00011_png_jpg.rf.7d514ba833a9ac376468058ed2dea609__box0.jpg,604,640,530,530
train,50,49,speed-limit-50,train/images/00002_00004_00020_png_jpg.rf.6cb8c9976122cbddba7ae526a9be0519.jpg,train/labels/00002_00004_00020_png_jpg.rf.6cb8c9976122cbddba7ae526a9be0519.txt,crops/train/50/00002_00004_00020_png_jpg.rf.6cb8c9976122cbddba7ae526a9be0519__box0.jpg,640,640,583,583
train,50,49,speed-limit-50,train/images/00002_00004_00021_png_jpg.rf.c44d5fea8c0d7533b6fa3ebb948869d8.jpg,train/labels/00002_00004_00021_png_jpg.rf.c44d5fea8c0d7533b6fa3ebb948869d8.txt,crops/train/50/00002_00004_00021_png_jpg.rf.c44d5fea8c0d7533b6fa3ebb948869d8__box0.jpg,626,640,579,579
train,50,49,speed-limit-50,train/images/00002_00005_00002_png_jpg.rf.fd8cc3a9e59abb9a102b64a103b2c327.jpg,train/labels/00002_00005_00002_png_jpg.rf.fd8cc3a9e59abb9a102b64a103b2c327.txt,crops/train/50/00002_00005_00002_png_jpg.rf.fd8cc3a9e59abb9a102b64a103b2c327__box0.jpg,618,640,478,478
train,50,49,speed-limit-50,train/images/00002_00005_00003_png_jpg.rf.998e5e74d5a3875d8461ca7428c49542.jpg,train/labels/00002_00005_00003_png_jpg.rf.998e5e74d5a3875d8461ca7428c49542.txt,crops/train/50/00002_00005_00003_png_jpg.rf.998e5e74d5a3875d8461ca7428c49542__box0.jpg,640,619,462,462
train,50,49,speed-limit-50,train/images/00002_00005_00005_png_jpg.rf.8cec096401c6383e553cce56fbf78cd3.jpg,train/labels/00002_00005_00005_png_jpg.rf.8cec096401c6383e553cce56fbf78cd3.txt,crops/train/50/00002_00005_00005_png_jpg.rf.8cec096401c6383e553cce56fbf78cd3__box0.jpg,640,640,496,496
train,50,49,speed-limit-50,train/images/00002_00008_00024_png_jpg.rf.a69109ba4109e79e6396c971bc5c8f26.jpg,train/labels/00002_00008_00024_png_jpg.rf.a69109ba4109e79e6396c971bc5c8f26.txt,crops/train/50/00002_00008_00024_png_jpg.rf.a69109ba4109e79e6396c971bc5c8f26__box0.jpg,628,640,589,589
train,50,49,speed-limit-50,train/images/00002_00008_00025_png_jpg.rf.532aa4815ce9c12fc764928ad04d3556.jpg,train/labels/00002_00008_00025_png_jpg.rf.532aa4815ce9c12fc764928ad04d3556.txt,crops/train/50/00002_00008_00025_png_jpg.rf.532aa4815ce9c12fc764928ad04d3556__box0.jpg,608,640,583,583
train,50,49,speed-limit-50,train/images/00002_00008_00026_png_jpg.rf.dc31ebf64c1913385d0cdfe623287639.jpg,train/labels/00002_00008_00026_png_jpg.rf.dc31ebf64c1913385d0cdfe623287639.txt,crops/train/50/00002_00008_00026_png_jpg.rf.dc31ebf64c1913385d0cdfe623287639__box0.jpg,600,640,587,587
train,50,49,speed-limit-50,train/images/00002_00008_00027_png_jpg.rf.2dc007bdbffb9ff2e2f24e24095cf343.jpg,train/labels/00002_00008_00027_png_jpg.rf.2dc007bdbffb9ff2e2f24e24095cf343.txt,crops/train/50/00002_00008_00027_png_jpg.rf.2dc007bdbffb9ff2e2f24e24095cf343__box0.jpg,594,640,594,594
train,50,49,speed-limit-50,train/images/00002_00009_00006_png_jpg.rf.d90b201f6c7d99a93382696fa81d3317.jpg,train/labels/00002_00009_00006_png_jpg.rf.d90b201f6c7d99a93382696fa81d3317.txt,crops/train/50/00002_00009_00006_png_jpg.rf.d90b201f6c7d99a93382696fa81d3317__box0.jpg,640,640,573,573
train,50,49,speed-limit-50,train/images/00002_00009_00007_png_jpg.rf.414b1ef3716914761b4ec1644a0f31f3.jpg,train/labels/00002_00009_00007_png_jpg.rf.414b1ef3716914761b4ec1644a0f31f3.txt,crops/train/50/00002_00009_00007_png_jpg.rf.414b1ef3716914761b4ec1644a0f31f3__box0.jpg,640,611,548,548
train,50,49,speed-limit-50,train/images/00002_00009_00018_png_jpg.rf.d72a693260d307adf50fb29d6aa3568d.jpg,train/labels/00002_00009_00018_png_jpg.rf.d72a693260d307adf50fb29d6aa3568d.txt,crops/train/50/00002_00009_00018_png_jpg.rf.d72a693260d307adf50fb29d6aa3568d__box0.jpg,630,640,621,621
train,50,49,speed-limit-50,train/images/00002_00009_00019_png_jpg.rf.e61cc1ba7f79397e5ca78641d0ddbcf0.jpg,train/labels/00002_00009_00019_png_jpg.rf.e61cc1ba7f79397e5ca78641d0ddbcf0.txt,crops/train/50/00002_00009_00019_png_jpg.rf.e61cc1ba7f79397e5ca78641d0ddbcf0__box0.jpg,640,631,616,616
train,50,49,speed-limit-50,train/images/00002_00009_00020_png_jpg.rf.627e12d1202cd2f5125508cdf389d228.jpg,train/labels/00002_00009_00020_png_jpg.rf.627e12d1202cd2f5125508cdf389d228.txt,crops/train/50/00002_00009_00020_png_jpg.rf.627e12d1202cd2f5125508cdf389d228__box0.jpg,640,623,636,636
train,50,49,speed-limit-50,train/images/00002_00009_00021_png_jpg.rf.baeddd17db587317135a37a7a6b404ae.jpg,train/labels/00002_00009_00021_png_jpg.rf.baeddd17db587317135a37a7a6b404ae.txt,crops/train/50/00002_00009_00021_png_jpg.rf.baeddd17db587317135a37a7a6b404ae__box0.jpg,640,593,622,622
train,30,46,speed-limit-30,train/images/00002_00010_00002_png_jpg.rf.b3306aeb0d08a191929e4335bbd3f29d.jpg,train/labels/00002_00010_00002_png_jpg.rf.b3306aeb0d08a191929e4335bbd3f29d.txt,crops/train/30/00002_00010_00002_png_jpg.rf.b3306aeb0d08a191929e4335bbd3f29d__box0.jpg,640,616,471,471
train,30,46,speed-limit-30,train/images/00002_00010_00003_png_jpg.rf.5e2b8926ee9b679f1785225e1cd051fe.jpg,train/labels/00002_00010_00003_png_jpg.rf.5e2b8926ee9b679f1785225e1cd051fe.txt,crops/train/30/00002_00010_00003_png_jpg.rf.5e2b8926ee9b679f1785225e1cd051fe__box0.jpg,640,616,472,472
train,50,49,speed-limit-50,train/images/00002_00012_00019_png_jpg.rf.851466e0248110de3da2138ef3e76f92.jpg,train/labels/00002_00012_00019_png_jpg.rf.851466e0248110de3da2138ef3e76f92.txt,crops/train/50/00002_00012_00019_png_jpg.rf.851466e0248110de3da2138ef3e76f92__box0.jpg,640,592,576,576
train,50,49,speed-limit-50,train/images/00002_00012_00020_png_jpg.rf.070e70fa914b1ca379aebe4c81ae21ec.jpg,train/labels/00002_00012_00020_png_jpg.rf.070e70fa914b1ca379aebe4c81ae21ec.txt,crops/train/50/00002_00012_00020_png_jpg.rf.070e70fa914b1ca379aebe4c81ae21ec__box0.jpg,640,593,590,590
train,50,49,speed-limit-50,train/images/00002_00012_00023_png_jpg.rf.90e85326109a7f22a0780f1f6f72ecc9.jpg,train/labels/00002_00012_00023_png_jpg.rf.90e85326109a7f22a0780f1f6f72ecc9.txt,crops/train/50/00002_00012_00023_png_jpg.rf.90e85326109a7f22a0780f1f6f72ecc9__box0.jpg,640,592,639,639
train,50,49,speed-limit-50,train/images/00002_00013_00005_png_jpg.rf.af80206f81704bb3cb9f9fc58831bca1.jpg,train/labels/00002_00013_00005_png_jpg.rf.af80206f81704bb3cb9f9fc58831bca1.txt,crops/train/50/00002_00013_00005_png_jpg.rf.af80206f81704bb3cb9f9fc58831bca1__box0.jpg,640,640,472,472
train,50,49,speed-limit-50,train/images/00002_00013_00006_png_jpg.rf.5876e3986a820939a9678495dfcbcad6.jpg,train/labels/00002_00013_00006_png_jpg.rf.5876e3986a820939a9678495dfcbcad6.txt,crops/train/50/00002_00013_00006_png_jpg.rf.5876e3986a820939a9678495dfcbcad6__box0.jpg,640,640,496,496
train,50,49,speed-limit-50,train/images/00002_00013_00007_png_jpg.rf.27138f9822cb5c7a41c1b27fce9a7f93.jpg,train/labels/00002_00013_00007_png_jpg.rf.27138f9822cb5c7a41c1b27fce9a7f93.txt,crops/train/50/00002_00013_00007_png_jpg.rf.27138f9822cb5c7a41c1b27fce9a7f93__box0.jpg,640,640,522,522
train,50,49,speed-limit-50,train/images/00002_00013_00008_png_jpg.rf.d9c1226b6217f56af8f8fb5bc410aba7.jpg,train/labels/00002_00013_00008_png_jpg.rf.d9c1226b6217f56af8f8fb5bc410aba7.txt,crops/train/50/00002_00013_00008_png_jpg.rf.d9c1226b6217f56af8f8fb5bc410aba7__box0.jpg,620,640,506,506
train,50,49,speed-limit-50,train/images/00002_00013_00009_png_jpg.rf.0f13eafca6042526bac20d036e8801c3.jpg,train/labels/00002_00013_00009_png_jpg.rf.0f13eafca6042526bac20d036e8801c3.txt,crops/train/50/00002_00013_00009_png_jpg.rf.0f13eafca6042526bac20d036e8801c3__box0.jpg,602,640,491,491
train,50,49,speed-limit-50,train/images/00002_00013_00021_png_jpg.rf.4f62f2c21b9f968390efc10a4142e424.jpg,train/labels/00002_00013_00021_png_jpg.rf.4f62f2c21b9f968390efc10a4142e424.txt,crops/train/50/00002_00013_00021_png_jpg.rf.4f62f2c21b9f968390efc10a4142e424__box0.jpg,595,640,563,563
train,50,49,speed-limit-50,train/images/00002_00013_00022_png_jpg.rf.661d04ee9ca5628f126fa22087837e3a.jpg,train/labels/00002_00013_00022_png_jpg.rf.661d04ee9ca5628f126fa22087837e3a.txt,crops/train/50/00002_00013_00022_png_jpg.rf.661d04ee9ca5628f126fa22087837e3a__box0.jpg,610,640,586,586
train,50,49,speed-limit-50,train/images/00002_00013_00023_png_jpg.rf.98cf93800d169e6bec3b47c16a67f8fe.jpg,train/labels/00002_00013_00023_png_jpg.rf.98cf93800d169e6bec3b47c16a67f8fe.txt,crops/train/50/00002_00013_00023_png_jpg.rf.98cf93800d169e6bec3b47c16a67f8fe__box0.jpg,610,640,572,572
train,50,49,speed-limit-50,train/images/00002_00013_00024_png_jpg.rf.3bde071dadb0aeb1528598ba56ab7541.jpg,train/labels/00002_00013_00024_png_jpg.rf.3bde071dadb0aeb1528598ba56ab7541.txt,crops/train/50/00002_00013_00024_png_jpg.rf.3bde071dadb0aeb1528598ba56ab7541__box0.jpg,597,640,586,586
train,50,49,speed-limit-50,train/images/00002_00062_00013_png_jpg.rf.e6934b879953145f077fa9af64018808.jpg,train/labels/00002_00062_00013_png_jpg.rf.e6934b879953145f077fa9af64018808.txt,crops/train/50/00002_00062_00013_png_jpg.rf.e6934b879953145f077fa9af64018808__box0.jpg,625,640,601,601
train,50,49,speed-limit-50,train/images/00002_00062_00014_png_jpg.rf.85ae4c0425dcd5c58c68e309451e38a7.jpg,train/labels/00002_00062_00014_png_jpg.rf.85ae4c0425dcd5c58c68e309451e38a7.txt,crops/train/50/00002_00062_00014_png_jpg.rf.85ae4c0425dcd5c58c68e309451e38a7__box0.jpg,612,640,596,596
train,50,49,speed-limit-50,train/images/00002_00062_00015_png_jpg.rf.53fcf1fb2a3d56e1c997361c7effb77e.jpg,train/labels/00002_00062_00015_png_jpg.rf.53fcf1fb2a3d56e1c997361c7effb77e.txt,crops/train/50/00002_00062_00015_png_jpg.rf.53fcf1fb2a3d56e1c997361c7effb77e__box0.jpg,640,640,629,629
train,50,49,speed-limit-50,train/images/00002_00072_00012_png_jpg.rf.741fe516a61793f5249d4dd886fa3edb.jpg,train/labels/00002_00072_00012_png_jpg.rf.741fe516a61793f5249d4dd886fa3edb.txt,crops/train/50/00002_00072_00012_png_jpg.rf.741fe516a61793f5249d4dd886fa3edb__box0.jpg,621,640,538,538
train,50,49,speed-limit-50,train/images/00002_00072_00013_png_jpg.rf.5c517484f2d8eeaf6233cb979985142a.jpg,train/labels/00002_00072_00013_png_jpg.rf.5c517484f2d8eeaf6233cb979985142a.txt,crops/train/50/00002_00072_00013_png_jpg.rf.5c517484f2d8eeaf6233cb979985142a__box0.jpg,621,640,574,574
train,50,49,speed-limit-50,train/images/00002_00072_00014_png_jpg.rf.f47e3464c4b07352bd1bc31cdbe9a560.jpg,train/labels/00002_00072_00014_png_jpg.rf.f47e3464c4b07352bd1bc31cdbe9a560.txt,crops/train/50/00002_00072_00014_png_jpg.rf.f47e3464c4b07352bd1bc31cdbe9a560__box0.jpg,621,640,567,567
train,50,49,speed-limit-50,train/images/00002_00072_00015_png_jpg.rf.6f0d748cb73ae3d1103018ec06d7179c.jpg,train/labels/00002_00072_00015_png_jpg.rf.6f0d748cb73ae3d1103018ec06d7179c.txt,crops/train/50/00002_00072_00015_png_jpg.rf.6f0d748cb73ae3d1103018ec06d7179c__box0.jpg,588,640,559,559
train,50,49,speed-limit-50,train/images/00002_00072_00028_png_jpg.rf.6480dde61430a45163f5b1241816a416.jpg,train/labels/00002_00072_00028_png_jpg.rf.6480dde61430a45163f5b1241816a416.txt,crops/train/50/00002_00072_00028_png_jpg.rf.6480dde61430a45163f5b1241816a416__box0.jpg,595,640,635,635
train,50,49,speed-limit-50,train/images/00002_00072_00029_png_jpg.rf.053cfbe30cd3c7f2315e577174c94123.jpg,train/labels/00002_00072_00029_png_jpg.rf.053cfbe30cd3c7f2315e577174c94123.txt,crops/train/50/00002_00072_00029_png_jpg.rf.053cfbe30cd3c7f2315e577174c94123__box0.jpg,597,640,640,640
train,50,49,speed-limit-50,train/images/00002_00073_00000_png_jpg.rf.372a7e992aa60572c48304cd58a9d40f.jpg,train/labels/00002_00073_00000_png_jpg.rf.372a7e992aa60572c48304cd58a9d40f.txt,crops/train/50/00002_00073_00000_png_jpg.rf.372a7e992aa60572c48304cd58a9d40f__box0.jpg,640,616,472,472
train,50,49,speed-limit-50,train/images/00002_00073_00001_png_jpg.rf.02550000fe29dfa0b147019817b01391.jpg,train/labels/00002_00073_00001_png_jpg.rf.02550000fe29dfa0b147019817b01391.txt,crops/train/50/00002_00073_00001_png_jpg.rf.02550000fe29dfa0b147019817b01391__box0.jpg,640,640,483,483
train,50,49,speed-limit-50,train/images/00002_00073_00014_png_jpg.rf.8772a9bc2c45d5ca2b2a1a6f3e606da8.jpg,train/labels/00002_00073_00014_png_jpg.rf.8772a9bc2c45d5ca2b2a1a6f3e606da8.txt,crops/train/50/00002_00073_00014_png_jpg.rf.8772a9bc2c45d5ca2b2a1a6f3e606da8__box0.jpg,640,640,586,586
train,50,49,speed-limit-50,train/images/00002_00073_00015_png_jpg.rf.c7a763fc0a8949dcf3f77b1750dc5658.jpg,train/labels/00002_00073_00015_png_jpg.rf.c7a763fc0a8949dcf3f77b1750dc5658.txt,crops/train/50/00002_00073_00015_png_jpg.rf.c7a763fc0a8949dcf3f77b1750dc5658__box0.jpg,640,624,556,556
train,50,49,speed-limit-50,train/images/00002_00073_00016_png_jpg.rf.19dcb0a25e5669cab5cba7dbc4048ed9.jpg,train/labels/00002_00073_00016_png_jpg.rf.19dcb0a25e5669cab5cba7dbc4048ed9.txt,crops/train/50/00002_00073_00016_png_jpg.rf.19dcb0a25e5669cab5cba7dbc4048ed9__box0.jpg,640,640,594,594
train,50,49,speed-limit-50,train/images/00002_00073_00017_png_jpg.rf.e75d2e2b462e17e4beb2375d5b8dcbd9.jpg,train/labels/00002_00073_00017_png_jpg.rf.e75d2e2b462e17e4beb2375d5b8dcbd9.txt,crops/train/50/00002_00073_00017_png_jpg.rf.e75d2e2b462e17e4beb2375d5b8dcbd9__box0.jpg,640,624,586,586
train,50,49,speed-limit-50,train/images/00002_00074_00000_png_jpg.rf.ea1662941d771738acd69326d3fcbb45.jpg,train/labels/00002_00074_00000_png_jpg.rf.ea1662941d771738acd69326d3fcbb45.txt,crops/train/50/00002_00074_00000_png_jpg.rf.ea1662941d771738acd69326d3fcbb45__box0.jpg,618,640,503,503
train,50,49,speed-limit-50,train/images/00002_00074_00001_png_jpg.rf.ec845021b6b9b1b1672bf1ea3c2cfdef.jpg,train/labels/00002_00074_00001_png_jpg.rf.ec845021b6b9b1b1672bf1ea3c2cfdef.txt,crops/train/50/00002_00074_00001_png_jpg.rf.ec845021b6b9b1b1672bf1ea3c2cfdef__box0.jpg,618,640,503,503
train,50,49,speed-limit-50,train/images/00002_00074_00002_png_jpg.rf.943f1b6bcf4c317bad09217711988349.jpg,train/labels/00002_00074_00002_png_jpg.rf.943f1b6bcf4c317bad09217711988349.txt,crops/train/50/00002_00074_00002_png_jpg.rf.943f1b6bcf4c317bad09217711988349__box0.jpg,619,640,564,564
train,50,49,speed-limit-50,train/images/00002_00074_00016_png_jpg.rf.73401201b120bb2b077db776ba5cbf2a.jpg,train/labels/00002_00074_00016_png_jpg.rf.73401201b120bb2b077db776ba5cbf2a.txt,crops/train/50/00002_00074_00016_png_jpg.rf.73401201b120bb2b077db776ba5cbf2a__box0.jpg,623,640,571,571
train,50,49,speed-limit-50,train/images/00002_00074_00017_png_jpg.rf.d3caeb62147b25210c50400444025750.jpg,train/labels/00002_00074_00017_png_jpg.rf.d3caeb62147b25210c50400444025750.txt,crops/train/50/00002_00074_00017_png_jpg.rf.d3caeb62147b25210c50400444025750__box0.jpg,624,640,589,589
train,50,49,speed-limit-50,train/images/00002_00074_00018_png_jpg.rf.d3094cd117b60bdc73e00f2c1689811e.jpg,train/labels/00002_00074_00018_png_jpg.rf.d3094cd117b60bdc73e00f2c1689811e.txt,crops/train/50/00002_00074_00018_png_jpg.rf.d3094cd117b60bdc73e00f2c1689811e__box0.jpg,624,640,563,563
train,50,49,speed-limit-50,train/images/00002_00074_00019_png_jpg.rf.5f875c301992e39b6a6aef325a34a6fd.jpg,train/labels/00002_00074_00019_png_jpg.rf.5f875c301992e39b6a6aef325a34a6fd.txt,crops/train/50/00002_00074_00019_png_jpg.rf.5f875c301992e39b6a6aef325a34a6fd__box0.jpg,624,640,606,606
train,60,50,speed-limit-60,train/images/00003_00006_00027_png_jpg.rf.b59142363be8905f0dd38eb5cb82f3f1.jpg,train/labels/00003_00006_00027_png_jpg.rf.b59142363be8905f0dd38eb5cb82f3f1.txt,crops/train/60/00003_00006_00027_png_jpg.rf.b59142363be8905f0dd38eb5cb82f3f1__box0.jpg,576,640,640,640
train,60,50,speed-limit-60,train/images/00003_00008_00029_png_jpg.rf.cf445e8445adbb54de141b1e5d33ca48.jpg,train/labels/00003_00008_00029_png_jpg.rf.cf445e8445adbb54de141b1e5d33ca48.txt,crops/train/60/00003_00008_00029_png_jpg.rf.cf445e8445adbb54de141b1e5d33ca48__box0.jpg,605,640,624,624
train,60,50,speed-limit-60,train/images/00003_00010_00026_png_jpg.rf.ced92a64e2bdb07ddddf02e33b267305.jpg,train/labels/00003_00010_00026_png_jpg.rf.ced92a64e2bdb07ddddf02e33b267305.txt,crops/train/60/00003_00010_00026_png_jpg.rf.ced92a64e2bdb07ddddf02e33b267305__box0.jpg,625,640,640,640
